state,crop,crop_category,suitability_score,priority,primary_season,agro_climatic_zone,area_under_cultivation_hectares,average_yield_kg_per_hectare,production_tons,productivity_kg_per_hectare_per_day,water_requirement_mm,temperature_min_celsius,temperature_max_celsius,soil_ph_min,soil_ph_max,rainfall_requirement_mm
Arunachal Pradesh,maize,cereals,84.9,medium,kharif,hill_regions,88821,4985,703730,14.1,713,10,34,6,7.3,1167
Arunachal Pradesh,barley,cereals,96.8,high,rabi,hill_regions,138990,7089,272248,40.6,362,21,30,6.4,8.4,433
Arunachal Pradesh,jowar_sorghum,cereals,46.9,very_low,kharif,hill_regions,14471,7044,139626,21.9,571,13,40,5.9,7.8,743
Arunachal Pradesh,bajra_pearl_millet,cereals,48.7,very_low,kharif,hill_regions,26790,3853,180853,39.4,945,24,29,5.6,8.3,695
Arunachal Pradesh,ragi_finger_millet,cereals,52.7,very_low,kharif,hill_regions,2001,7184,100081,28,1014,23,25,6,8,950
Arunachal Pradesh,foxtail_millet,cereals,50.4,very_low,kharif,hill_regions,3887,3511,81682,17.5,473,24,25,6.5,8,1045
Arunachal Pradesh,proso_millet,cereals,44.4,very_low,kharif,hill_regions,7616,6839,60960,11.4,1179,21,38,6.3,8.3,852
Arunachal Pradesh,barnyard_millet,cereals,41.3,very_low,kharif,hill_regions,1715,3852,64448,8,653,11,41,6.4,7.1,1159
Arunachal Pradesh,little_millet,cereals,47.8,very_low,kharif,hill_regions,1376,4504,101675,36.8,265,11,33,5.8,7.3,552
Arunachal Pradesh,kodo_millet,cereals,52.1,very_low,kharif,hill_regions,11749,7342,73712,26.4,493,19,44,6.1,7.5,883
Arunachal Pradesh,oats,cereals,41.8,very_low,kharif,hill_regions,14110,4145,130285,33.1,293,20,29,6.2,8.2,1023
Arunachal Pradesh,gram_chickpea,pulses,48.3,very_low,rabi,hill_regions,3090,6427,44450,27.4,569,12,37,5.6,8.1,585
Arunachal Pradesh,tur_arhar,pulses,40,very_low,kharif,hill_regions,1140,2933,114434,7.8,1291,10,29,6.2,7.5,391
Arunachal Pradesh,moong_green_gram,pulses,45.4,very_low,kharif,hill_regions,13008,3193,97278,45.1,763,23,32,6.5,7.1,918
Arunachal Pradesh,urad_black_gram,pulses,47.4,very_low,kharif,hill_regions,11297,5926,796,12.5,1126,19,44,6.3,8.4,932
Arunachal Pradesh,masur_lentil,pulses,44.5,very_low,kharif,hill_regions,9492,5509,4782,21.2,1443,17,33,6,7.3,631
Arunachal Pradesh,rajma_kidney_bean,pulses,75.5,medium,kharif,hill_regions,64412,3915,550449,43.3,475,19,34,6.4,7.3,910
Arunachal Pradesh,cowpea_lobhia,pulses,49.1,very_low,kharif,hill_regions,2310,5561,94026,19.2,1038,15,39,5.7,8.3,558
Arunachal Pradesh,field_pea,pulses,45.5,very_low,kharif,hill_regions,1343,4611,23976,42.6,219,15,31,5.5,7.2,672
Arunachal Pradesh,black_eyed_pea,pulses,47.4,very_low,kharif,hill_regions,9687,5165,1614,25.9,1452,17,38,5.8,8.2,995
Arunachal Pradesh,horse_gram,pulses,47.8,very_low,kharif,hill_regions,3964,1118,181950,41.3,356,13,25,5.8,8.2,766
Arunachal Pradesh,moth_bean,pulses,45.2,very_low,kharif,hill_regions,197,3098,90228,48.8,1301,10,42,6.3,8.2,712
Arunachal Pradesh,cluster_bean_guar,pulses,46,very_low,kharif,hill_regions,1204,2597,31801,26.8,1171,17,26,6.5,8.4,1006
Arunachal Pradesh,groundnut_peanut,oilseeds,54.9,very_low,kharif,hill_regions,20119,1529,61244,15.1,454,12,37,6.3,7.9,432
Arunachal Pradesh,mustard,oilseeds,82.2,medium,rabi,hill_regions,49094,5718,259821,20.5,1392,14,34,6.4,8.1,355
Arunachal Pradesh,rapeseed,oilseeds,57.2,low,rabi,hill_regions,19287,4133,32910,48.1,888,13,35,6.2,7.1,547
Arunachal Pradesh,sesame_til,oilseeds,52.1,very_low,kharif,hill_regions,10577,4029,6924,12.5,779,13,25,6.3,8.5,1013
Arunachal Pradesh,sunflower,oilseeds,67.8,low,kharif,hill_regions,40457,2378,320453,49.8,1125,24,36,5.8,7.7,834
Arunachal Pradesh,safflower,oilseeds,41.1,very_low,kharif,hill_regions,22028,2330,142376,45.9,1426,24,35,6.5,8.1,445
Arunachal Pradesh,niger,oilseeds,47.2,very_low,kharif,hill_regions,6210,5484,130023,12.3,934,21,34,5.5,7,621
Arunachal Pradesh,linseed_flax,oilseeds,53.9,very_low,kharif,hill_regions,9298,2554,37601,43.2,1147,11,33,5.5,7.7,896
Arunachal Pradesh,castor,oilseeds,41.8,very_low,kharif,hill_regions,6371,7436,125371,7,1189,15,32,6.3,8.4,1155
Arunachal Pradesh,coconut,oilseeds,48.7,very_low,perennial,hill_regions,13536,2757,77431,21.1,1053,13,28,6.4,7.2,755
Arunachal Pradesh,palm_oil,oilseeds,43.3,very_low,kharif,hill_regions,492,2226,74754,17.7,1435,18,33,6.1,7.8,982
Arunachal Pradesh,olive,oilseeds,44.2,very_low,kharif,hill_regions,15272,7625,121841,23.9,1214,17,34,5.7,7.9,467
Arunachal Pradesh,walnut,oilseeds,45,very_low,kharif,hill_regions,5826,1498,15213,47.3,858,16,41,6.3,7.5,924
Arunachal Pradesh,almond,oilseeds,51.6,very_low,kharif,hill_regions,3696,7131,99700,17.7,752,10,27,6.3,7,674
Arunachal Pradesh,cotton,fiber,47.8,very_low,kharif,hill_regions,10797,2582,27072,18.7,499,10,39,6.5,7.3,896
Arunachal Pradesh,jute,fiber,51.1,very_low,kharif,hill_regions,11553,3120,70363,37.1,1261,12,32,6.4,8.2,1186
Arunachal Pradesh,mesta,fiber,51.3,very_low,kharif,hill_regions,10624,5627,11376,29.5,1122,12,40,6.1,8.4,338
Arunachal Pradesh,flax,fiber,44,very_low,kharif,hill_regions,6688,6000,133826,9.6,868,17,32,6.4,8.2,927
Arunachal Pradesh,hemp,fiber,50.7,very_low,kharif,hill_regions,17729,5862,112223,43.8,556,22,28,5.8,7.5,1180
Arunachal Pradesh,sisal,fiber,52.8,very_low,kharif,hill_regions,17531,4934,182031,27.3,694,12,40,6.2,7.6,322
Arunachal Pradesh,coir,fiber,52.6,very_low,kharif,hill_regions,7228,7791,35869,15.6,1116,22,35,6.5,7.1,754
Arunachal Pradesh,sugarcane,sugar,50.8,very_low,perennial,hill_regions,5108,6600,120624,22.8,371,22,28,5.8,7.4,1084
Arunachal Pradesh,sugar_beet,sugar,50.1,very_low,kharif,hill_regions,6689,5374,118730,42.5,1377,10,38,5.6,7.8,558
Arunachal Pradesh,turmeric,spices,59.6,low,kharif,hill_regions,29783,3338,279420,23.2,288,21,30,5.9,8,599
Arunachal Pradesh,coriander,spices,40.8,very_low,kharif,hill_regions,16517,5492,93948,33.5,458,16,40,5.6,7.4,548
Arunachal Pradesh,cumin,spices,46.5,very_low,kharif,hill_regions,2274,4630,42727,48.7,347,16,39,6.2,7.6,611
Arunachal Pradesh,fennel,spices,46,very_low,kharif,hill_regions,3260,4381,32949,17.9,1053,24,37,5.6,7.1,1156
Arunachal Pradesh,fenugreek,spices,44.5,very_low,kharif,hill_regions,7140,5365,61474,17,219,24,30,6.2,8.1,849
Arunachal Pradesh,ajwain,spices,44.7,very_low,kharif,hill_regions,9279,7062,116811,9.8,401,24,39,6.4,7.3,828
Arunachal Pradesh,black_pepper,spices,50.5,very_low,kharif,hill_regions,9772,1107,110165,16.4,785,24,32,6.3,7.3,905
Arunachal Pradesh,cardamom_small,spices,54.7,very_low,kharif,hill_regions,219,4035,9029,38.7,1388,16,30,5.9,8.1,308
Arunachal Pradesh,cardamom_large,spices,48.8,very_low,kharif,hill_regions,14279,2694,127255,9.1,459,23,39,5.5,7.4,492
Arunachal Pradesh,cinnamon,spices,44.1,very_low,kharif,hill_regions,1075,4212,87681,32.3,1074,11,44,6.3,8.2,1040
Arunachal Pradesh,clove,spices,54,very_low,kharif,hill_regions,4349,5317,124174,38.2,877,11,32,6.4,7.9,784
Arunachal Pradesh,nutmeg,spices,44,very_low,kharif,hill_regions,15569,5665,109445,25.4,1019,13,39,5.9,7.7,884
Arunachal Pradesh,ginger,spices,69,low,kharif,hill_regions,27439,3046,118090,6,591,17,26,6,8.4,394
Arunachal Pradesh,garlic,spices,51.5,very_low,kharif,hill_regions,11982,2821,23366,12.2,291,12,38,6.4,8.2,916
Arunachal Pradesh,onion,spices,41.7,very_low,rabi,hill_regions,4998,2749,65106,29.1,663,15,41,6.3,7.5,1122
Arunachal Pradesh,chilli,spices,54.3,very_low,kharif,hill_regions,5967,4539,124500,44.4,333,15,36,6,7.3,1072
Arunachal Pradesh,tamarind,spices,50.2,very_low,kharif,hill_regions,23016,6238,94169,32.5,408,20,28,6.2,7.3,405
Arunachal Pradesh,vanilla,spices,42.5,very_low,kharif,hill_regions,7244,6126,41407,12.3,308,10,28,6.4,7.4,618
Arunachal Pradesh,saffron,spices,41.6,very_low,kharif,hill_regions,7570,5254,28466,7.6,708,13,29,6.5,7.9,801
Arunachal Pradesh,mint,spices,46.2,very_low,kharif,hill_regions,10134,5875,104416,12.7,850,16,42,6.1,7.8,403
Arunachal Pradesh,basil,spices,49.1,very_low,kharif,hill_regions,4244,1999,68382,14.3,709,23,29,6,7.6,316
Arunachal Pradesh,oregano,spices,51.9,very_low,kharif,hill_regions,5457,4924,57258,36,529,10,39,6,8.3,1039
Arunachal Pradesh,thyme,spices,52.6,very_low,kharif,hill_regions,6704,6540,71238,13.3,1311,23,34,5.6,7.6,1023
Arunachal Pradesh,tea,plantation,83.5,medium,perennial,hill_regions,7191,7141,294165,29.4,1458,10,37,5.6,7.6,1023
Arunachal Pradesh,coffee_arabica,plantation,46.5,very_low,perennial,hill_regions,16872,3248,52961,20.8,684,11,32,6,8.1,891
Arunachal Pradesh,coffee_robusta,plantation,50.6,very_low,perennial,hill_regions,2292,5631,39419,5.2,1245,21,35,5.6,8.1,825
Arunachal Pradesh,rubber,plantation,51.7,very_low,perennial,hill_regions,20152,4626,28319,35.2,1006,21,28,5.7,8.3,974
Arunachal Pradesh,cocoa,plantation,53.6,very_low,kharif,hill_regions,15134,5578,179093,31,1022,12,34,6.2,7.4,482
Arunachal Pradesh,cashew,plantation,44.7,very_low,kharif,hill_regions,3303,3973,107719,27.8,444,11,38,5.9,8.2,893
Arunachal Pradesh,areca_nut,plantation,51.9,very_low,kharif,hill_regions,10736,2848,115995,33.6,621,14,28,6.2,7.3,835
Arunachal Pradesh,betelvine,plantation,44,very_low,kharif,hill_regions,18981,6446,141509,13.4,314,20,32,5.9,7,533
Arunachal Pradesh,black_pepper_plantation,plantation,40.5,very_low,kharif,hill_regions,6922,4901,8866,35,619,23,42,5.8,8.4,1196
Arunachal Pradesh,mango,fruits_tropical,52.4,very_low,kharif,hill_regions,6899,5036,14722,9.3,1498,14,39,6.3,8.3,1197
Arunachal Pradesh,banana,fruits_tropical,43.6,very_low,perennial,hill_regions,4507,1910,2044,21.2,1218,18,31,6.2,7.3,312
Arunachal Pradesh,papaya,fruits_tropical,51.5,very_low,kharif,hill_regions,17186,1272,150549,32.9,932,19,42,6.1,7.9,1191
Arunachal Pradesh,pineapple,fruits_tropical,51.4,very_low,kharif,hill_regions,13386,3724,34652,31.9,1406,23,31,6,7.3,1196
Arunachal Pradesh,jackfruit,fruits_tropical,54.7,very_low,kharif,hill_regions,18538,6005,109188,7.4,791,20,38,5.9,8.4,450
Arunachal Pradesh,guava,fruits_tropical,47.5,very_low,kharif,hill_regions,16676,5540,52626,12,1026,18,28,6.2,7.7,900
Arunachal Pradesh,coconut_fruit,fruits_tropical,52.6,very_low,kharif,hill_regions,387,6453,65385,36.5,1289,22,44,6,7.7,661
Arunachal Pradesh,passion_fruit,fruits_tropical,42.3,very_low,kharif,hill_regions,6097,7449,100174,31.7,661,10,25,5.9,7.1,846
Arunachal Pradesh,dragon_fruit,fruits_tropical,53.2,very_low,kharif,hill_regions,18322,2478,190990,44.9,455,21,30,6.3,8.5,327
Arunachal Pradesh,rambutan,fruits_tropical,53.5,very_low,kharif,hill_regions,21860,4255,152242,7.8,635,11,44,6.3,8.3,1144
Arunachal Pradesh,sapota,fruits_tropical,41.3,very_low,kharif,hill_regions,1422,2475,32636,26.1,549,11,28,5.6,8.5,983
Arunachal Pradesh,custard_apple,fruits_tropical,54.5,very_low,kharif,hill_regions,5367,6588,49181,18.5,502,11,30,5.9,8,356
Arunachal Pradesh,wood_apple,fruits_tropical,43.2,very_low,kharif,hill_regions,4069,3398,181132,12,307,17,31,6.1,8.2,423
Arunachal Pradesh,apple,fruits_temperate,92.5,high,kharif,hill_regions,34469,5367,496001,27,306,16,31,6.3,7.1,676
Arunachal Pradesh,pear,fruits_temperate,46.9,very_low,kharif,hill_regions,14174,5670,152357,43.8,608,18,41,6.5,8.3,634
Arunachal Pradesh,peach,fruits_temperate,42.9,very_low,kharif,hill_regions,14726,4447,76591,42.7,669,22,33,5.8,7.7,986
Arunachal Pradesh,plum,fruits_temperate,41.9,very_low,kharif,hill_regions,13258,2228,63320,31.1,836,19,29,6.1,7.6,895
Arunachal Pradesh,apricot,fruits_temperate,42.1,very_low,kharif,hill_regions,4142,2950,37641,13.2,1273,14,43,6.5,7.9,428
Arunachal Pradesh,cherry,fruits_temperate,45.6,very_low,kharif,hill_regions,9699,1609,115724,43,1234,12,38,5.7,7.3,1086
Arunachal Pradesh,strawberry,fruits_temperate,43.7,very_low,kharif,hill_regions,162,7094,96823,33.2,1175,12,34,5.9,7.1,737
Arunachal Pradesh,kiwi,fruits_temperate,53.8,very_low,kharif,hill_regions,3224,2452,20660,45.9,808,16,40,5.7,7.7,686
Arunachal Pradesh,grape,fruits_temperate,49,very_low,kharif,hill_regions,23145,3785,198605,12.7,239,13,31,6,7.9,1119
Arunachal Pradesh,pomegranate,fruits_temperate,47.6,very_low,kharif,hill_regions,1196,1244,88387,24.7,1290,12,25,5.9,7.4,344
Arunachal Pradesh,fig,fruits_temperate,50.9,very_low,kharif,hill_regions,7488,2967,17078,22.1,1241,15,40,5.6,8.2,513
Arunachal Pradesh,persimmon,fruits_temperate,50.2,very_low,kharif,hill_regions,19820,3711,11481,5.9,1274,17,40,5.7,7.5,327
Arunachal Pradesh,orange,fruits_citrus,54.4,very_low,kharif,hill_regions,21812,2858,114348,35.5,612,22,43,6.4,8.1,549
Arunachal Pradesh,lime,fruits_citrus,44.2,very_low,kharif,hill_regions,590,6012,165444,33,1487,14,31,5.6,7.7,534
Arunachal Pradesh,lemon,fruits_citrus,45.2,very_low,kharif,hill_regions,24986,2300,79709,46.8,280,11,28,6.1,7.2,1171
Arunachal Pradesh,grapefruit,fruits_citrus,46.7,very_low,kharif,hill_regions,5091,4296,106134,38.8,1180,18,43,6.3,8.1,350
Arunachal Pradesh,mandarin,fruits_citrus,40.1,very_low,kharif,hill_regions,9502,3878,45956,44.8,1364,23,31,6.2,7.4,471
Arunachal Pradesh,sweet_lime,fruits_citrus,42.8,very_low,kharif,hill_regions,7337,6816,16302,38.1,890,14,34,5.8,7.9,690
Arunachal Pradesh,kinnow,fruits_citrus,42.5,very_low,kharif,hill_regions,6797,7316,34013,38,1056,23,41,6.1,8,1108
Arunachal Pradesh,spinach,vegetables_leafy,46,very_low,kharif,hill_regions,342,6785,105992,9.7,949,16,27,6.5,7.3,360
Arunachal Pradesh,fenugreek_leaves,vegetables_leafy,48.9,very_low,kharif,hill_regions,1043,5611,105626,9.6,424,18,30,6.4,8.2,1185
Arunachal Pradesh,amaranth,vegetables_leafy,43.9,very_low,kharif,hill_regions,12843,3432,12119,7.4,1099,16,29,6.1,7.4,819
Arunachal Pradesh,cabbage,vegetables_leafy,89.7,high,kharif,hill_regions,224977,4341,769460,21.3,1247,14,29,5.6,7.7,733
Arunachal Pradesh,cauliflower,vegetables_leafy,95.9,high,kharif,hill_regions,70926,6658,1207332,22.3,796,14,43,5.6,8.4,915
Arunachal Pradesh,lettuce,vegetables_leafy,48,very_low,kharif,hill_regions,5122,3854,13829,34.5,1462,18,39,5.6,7.6,404
Arunachal Pradesh,kale,vegetables_leafy,49.2,very_low,kharif,hill_regions,19136,1537,81814,29.8,724,22,41,6.1,7.6,529
Arunachal Pradesh,mustard_leaves,vegetables_leafy,41.6,very_low,kharif,hill_regions,7164,5730,90083,8.2,713,12,28,6.3,7.1,677
Arunachal Pradesh,curry_leaves,vegetables_leafy,42.5,very_low,kharif,hill_regions,15489,2619,111019,37.9,1445,13,42,6.4,8.4,871
Arunachal Pradesh,coriander_leaves,vegetables_leafy,49.4,very_low,kharif,hill_regions,13636,4719,97957,24.3,1150,22,27,6.3,7.8,1060
Arunachal Pradesh,potato,vegetables_root,90.6,high,rabi,hill_regions,189461,2758,1397365,26.8,868,14,36,5.8,7.1,544
Arunachal Pradesh,sweet_potato,vegetables_root,40.1,very_low,kharif,hill_regions,28564,3766,172366,20.6,1072,22,43,5.9,8.2,539
Arunachal Pradesh,carrot,vegetables_root,54.9,very_low,kharif,hill_regions,6388,5616,57913,10.4,1420,12,37,5.7,7.5,791
Arunachal Pradesh,radish,vegetables_root,46.3,very_low,kharif,hill_regions,2366,3927,80028,45.4,309,15,27,5.5,8,842
Arunachal Pradesh,turnip,vegetables_root,42.4,very_low,kharif,hill_regions,491,6844,114442,11.1,500,23,43,5.9,7.1,335
Arunachal Pradesh,beetroot,vegetables_root,48.6,very_low,kharif,hill_regions,685,5082,1791,40.4,598,10,36,5.9,8.5,789
Arunachal Pradesh,onion_vegetable,vegetables_root,44.1,very_low,kharif,hill_regions,6743,7329,72663,29.7,265,16,41,6.3,7.3,503
Arunachal Pradesh,garlic_vegetable,vegetables_root,52.3,very_low,kharif,hill_regions,2986,4150,77420,44.2,308,13,40,5.6,7.7,697
Arunachal Pradesh,ginger_vegetable,vegetables_root,45,very_low,kharif,hill_regions,9565,2129,81947,41.2,1188,12,27,5.8,7.5,667
Arunachal Pradesh,turmeric_vegetable,vegetables_root,50.2,very_low,kharif,hill_regions,493,3743,62129,13.7,1033,13,42,6.4,7.4,506
Arunachal Pradesh,yam,vegetables_root,46.2,very_low,kharif,hill_regions,10006,6782,79799,42.1,716,12,39,5.9,8,543
Arunachal Pradesh,taro,vegetables_root,41.2,very_low,kharif,hill_regions,4914,7918,233394,40.7,1057,18,42,5.8,7.7,857
Arunachal Pradesh,cassava,vegetables_root,46.2,very_low,kharif,hill_regions,6250,4949,126251,14.1,1414,20,41,6.1,8.2,314
Arunachal Pradesh,tomato,vegetables_fruit,52.3,very_low,kharif,hill_regions,9625,7943,25490,14.5,1194,13,42,5.6,7.2,1181
Arunachal Pradesh,brinjal_eggplant,vegetables_fruit,50.1,very_low,kharif,hill_regions,8918,5735,128169,32.1,1087,18,33,5.8,8.2,503
Arunachal Pradesh,okra_ladyfinger,vegetables_fruit,50.4,very_low,kharif,hill_regions,9226,6229,25777,7.7,370,19,41,5.5,8.1,607
Arunachal Pradesh,bottle_gourd,vegetables_fruit,47.2,very_low,kharif,hill_regions,9677,4257,3409,8.7,536,10,37,5.9,7.8,457
Arunachal Pradesh,bitter_gourd,vegetables_fruit,44.4,very_low,kharif,hill_regions,22476,1352,165825,31,933,17,26,5.6,7.9,606
Arunachal Pradesh,ridge_gourd,vegetables_fruit,53.8,very_low,kharif,hill_regions,2753,6003,42680,28.6,1107,23,40,6.2,8,1151
Arunachal Pradesh,snake_gourd,vegetables_fruit,44.4,very_low,kharif,hill_regions,2798,2525,53098,33.5,971,10,39,5.8,8,800
Arunachal Pradesh,ash_gourd,vegetables_fruit,45.1,very_low,kharif,hill_regions,1313,6820,93257,34.2,334,16,39,6.3,7.2,300
Arunachal Pradesh,pumpkin,vegetables_fruit,50.7,very_low,kharif,hill_regions,4487,1090,74129,43.3,1444,18,35,5.6,7.8,641
Arunachal Pradesh,cucumber,vegetables_fruit,49.1,very_low,zaid,hill_regions,4406,1664,44901,9.3,429,24,33,6,8.3,1196
Arunachal Pradesh,watermelon,vegetables_fruit,48.7,very_low,zaid,hill_regions,8758,3140,84722,35.3,1086,14,27,6.1,7.2,820
Arunachal Pradesh,muskmelon,vegetables_fruit,50.4,very_low,zaid,hill_regions,18151,7110,96161,37.9,1004,12,25,5.8,7.7,855
Arunachal Pradesh,capsicum,vegetables_fruit,52.7,very_low,kharif,hill_regions,1870,7744,12160,26.5,961,18,26,5.6,7.2,827
Arunachal Pradesh,chilli_vegetable,vegetables_fruit,48.2,very_low,kharif,hill_regions,9412,6740,5021,27.4,1096,13,31,6.1,8.3,1028
Arunachal Pradesh,drumstick,vegetables_fruit,48.7,very_low,kharif,hill_regions,9132,5486,91892,13.5,1112,18,32,6.4,7,584
Arunachal Pradesh,green_peas,vegetables_legume,40.9,very_low,kharif,hill_regions,17860,3319,137001,22.8,1183,16,33,6.4,7.4,408
Arunachal Pradesh,french_bean,vegetables_legume,48.8,very_low,kharif,hill_regions,11286,1434,79961,27.8,410,19,44,6,7.5,660
Arunachal Pradesh,cluster_bean_vegetable,vegetables_legume,41.7,very_low,kharif,hill_regions,11638,3710,146099,24.9,1042,10,41,6.4,8,1159
Arunachal Pradesh,broad_bean,vegetables_legume,42.3,very_low,kharif,hill_regions,11842,5072,62900,20.2,364,15,28,6.2,7.3,352
Arunachal Pradesh,berseem,fodder,48.3,very_low,kharif,hill_regions,19126,5038,60684,41.1,902,11,36,6.4,7.6,566
Arunachal Pradesh,lucerne_alfalfa,fodder,42.2,very_low,kharif,hill_regions,5712,5169,8522,47.3,1181,18,41,5.6,7.7,867
Arunachal Pradesh,oats_fodder,fodder,52.4,very_low,kharif,hill_regions,7297,7586,25759,44.4,1462,12,39,5.5,7.6,764
Arunachal Pradesh,sorghum_fodder,fodder,48.7,very_low,kharif,hill_regions,19400,4368,186077,47.8,228,24,26,6.3,7.4,418
Arunachal Pradesh,maize_fodder,fodder,46.6,very_low,kharif,hill_regions,8857,1381,109812,45.6,698,13,33,5.5,8.2,1043
Arunachal Pradesh,bajra_fodder,fodder,48.8,very_low,kharif,hill_regions,13680,4882,112766,33.4,1219,18,33,6.5,7.8,844
Arunachal Pradesh,cowpea_fodder,fodder,43.3,very_low,kharif,hill_regions,12965,2293,10943,32.2,1192,17,29,6.2,7.1,697
Arunachal Pradesh,stylo,fodder,42.5,very_low,kharif,hill_regions,2878,3706,5731,22.9,865,17,32,6.3,7.2,755
Arunachal Pradesh,para_grass,fodder,40.9,very_low,kharif,hill_regions,6604,4962,80252,30.1,1447,10,26,5.5,7.3,787
Arunachal Pradesh,guinea_grass,fodder,49.7,very_low,kharif,hill_regions,10328,6895,25969,8.5,420,11,27,6,7.4,622
Arunachal Pradesh,napier_grass,fodder,54.8,very_low,kharif,hill_regions,22489,1997,72558,30,299,10,38,6.1,7.6,740
Arunachal Pradesh,tulsi,medicinal,46.2,very_low,kharif,hill_regions,3584,2239,8346,48.1,979,20,31,5.9,7.4,387
Arunachal Pradesh,neem,medicinal,42.7,very_low,kharif,hill_regions,17666,4828,98765,46.5,294,14,31,6.3,8.5,516
Arunachal Pradesh,aloe_vera,medicinal,53.1,very_low,kharif,hill_regions,6185,3795,87376,49,435,21,31,6.2,7.6,820
Arunachal Pradesh,ashwagandha,medicinal,52.5,very_low,kharif,hill_regions,22634,1417,144488,11.3,740,18,33,6,8.5,421
Arunachal Pradesh,brahmi,medicinal,50.1,very_low,kharif,hill_regions,2538,2111,136097,44.6,1379,24,29,5.9,8,735
Arunachal Pradesh,kalmegh,medicinal,46.3,very_low,kharif,hill_regions,10256,5029,22303,26.2,919,18,29,6.2,7,619
Arunachal Pradesh,giloy,medicinal,51.7,very_low,kharif,hill_regions,5714,5864,96674,40.8,1155,19,34,5.6,7.4,677
Arunachal Pradesh,stevia,medicinal,49,very_low,kharif,hill_regions,5987,1045,80588,17.9,1154,10,36,6.4,7.3,724
Arunachal Pradesh,mentha_mint,medicinal,41.4,very_low,kharif,hill_regions,12495,3851,94012,45.3,455,10,42,6.1,8.3,837
Arunachal Pradesh,lemongrass,medicinal,52.2,very_low,kharif,hill_regions,13989,7391,85181,13.1,549,12,29,5.8,7.8,829
Arunachal Pradesh,citronella,medicinal,46.4,very_low,kharif,hill_regions,2024,1614,30850,28.3,478,14,33,6.3,7,884
Arunachal Pradesh,palmarosa,medicinal,50,very_low,kharif,hill_regions,24243,1140,32173,44.9,796,18,38,6.2,8.4,1197
Arunachal Pradesh,vetiver,medicinal,50.8,very_low,kharif,hill_regions,13870,1344,29226,45.4,533,13,27,6.4,7.8,907
Arunachal Pradesh,rosemary,medicinal,43.6,very_low,kharif,hill_regions,19182,3188,82813,14.4,1469,19,43,5.8,8.2,989
Arunachal Pradesh,lavender,medicinal,50.4,very_low,kharif,hill_regions,11713,1915,157613,37.8,947,13,35,5.8,7.6,880
Arunachal Pradesh,bamboo,timber,51.2,very_low,kharif,hill_regions,6022,2884,23388,40.3,1382,15,40,6.4,8.3,464
Arunachal Pradesh,eucalyptus,timber,54.3,very_low,kharif,hill_regions,6063,1437,68284,9.9,523,14,41,6.4,7.5,1072
Arunachal Pradesh,teak,timber,52.9,very_low,kharif,hill_regions,3926,5832,191233,35.7,631,17,37,6,7.2,580
