crop,problem_type,problem_name,scientific_name,symptoms,treatment,prevention,severity_level,affected_plant_part,favorable_conditions,economic_loss_percent,treatment_cost_per_hectare,occurrence_season,geographical_distribution,resistance_available,organic_treatment,diagnostic_method,spread_mechanism,quarantine_importance,ipm_strategy
proso_millet,pest,proso_millet_aphid,Pest_prosomillet_aphid_2,"Typical aphid damage in proso_millet: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for proso_millet",low,fruit,warm_weather,16,3593,summer,widespread,limited,neem_oil,visual_identification,human_activity,medium,Integrated pest management for proso_millet
proso_millet,pest,proso_millet_thrips,Pest_prosomillet_thrips_3,"Typical thrips damage in proso_millet: feeding marks, holes, defoliation",Insecticide spray - imidacloprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for proso_millet",severe,fruit,dry_weather,57,3609,rabi,widespread,limited,pheromone_traps,visual_identification,crawling,low,Integrated pest management for proso_millet
proso_millet,pest,proso_millet_armyworm,Pest_prosomillet_armyworm_4,"Typical armyworm damage in proso_millet: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for proso_millet",severe,stem,dry_weather,16,929,rabi,widespread,no,pheromone_traps,visual_identification,crawling,low,Integrated pest management for proso_millet
barnyard_millet,disease,barnyard_millet_blast,Pathogen_barnyardmillet_1,"Typical blast symptoms in barnyard_millet: leaf spots, wilting, discoloration",Fungicide spray - copper_oxychloride as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for barnyard_millet",high,leaf,wet_conditions,23,2628,summer,widespread,no,baking_soda,visual_symptoms,contact,medium,Integrated disease management for barnyard_millet
barnyard_millet,disease,barnyard_millet_rust,Pathogen_barnyardmillet_2,"Typical rust symptoms in barnyard_millet: leaf spots, wilting, discoloration",Fungicide spray - carbendazim as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for barnyard_millet",medium,stem,high_temperature,43,4699,rabi,widespread,no,neem_oil,visual_symptoms,contact,medium,Integrated disease management for barnyard_millet
barnyard_millet,disease,barnyard_millet_smut,Pathogen_barnyardmillet_3,"Typical smut symptoms in barnyard_millet: leaf spots, wilting, discoloration",Fungicide spray - copper_oxychloride as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for barnyard_millet",severe,stem,high_temperature,58,624,summer,widespread,yes,copper_fungicide,visual_symptoms,insects,low,Integrated disease management for barnyard_millet
barnyard_millet,pest,barnyard_millet_stem_borer,Pest_barnyardmillet_stem_borer_1,"Typical stem_borer damage in barnyard_millet: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for barnyard_millet",high,leaf,humid_conditions,64,1161,year_round,widespread,no,sticky_traps,visual_identification,wind_dispersal,low,Integrated pest management for barnyard_millet
barnyard_millet,pest,barnyard_millet_aphid,Pest_barnyardmillet_aphid_2,"Typical aphid damage in barnyard_millet: feeding marks, holes, defoliation",Insecticide spray - acetamiprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for barnyard_millet",low,stem,dry_weather,36,5471,kharif,widespread,yes,bt_spray,visual_identification,flight,low,Integrated pest management for barnyard_millet
barnyard_millet,pest,barnyard_millet_thrips,Pest_barnyardmillet_thrips_3,"Typical thrips damage in barnyard_millet: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for barnyard_millet",low,fruit,warm_weather,15,5333,summer,widespread,yes,bt_spray,visual_identification,crawling,low,Integrated pest management for barnyard_millet
barnyard_millet,pest,barnyard_millet_armyworm,Pest_barnyardmillet_armyworm_4,"Typical armyworm damage in barnyard_millet: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for barnyard_millet",medium,stem,monsoon,54,4796,summer,widespread,no,sticky_traps,visual_identification,crawling,low,Integrated pest management for barnyard_millet
little_millet,disease,little_millet_blast,Pathogen_littlemillet_1,"Typical blast symptoms in little_millet: leaf spots, wilting, discoloration",Fungicide spray - carbendazim as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for little_millet",high,leaf,wet_conditions,28,3546,year_round,widespread,limited,copper_fungicide,visual_symptoms,wind,low,Integrated disease management for little_millet
little_millet,disease,little_millet_rust,Pathogen_littlemillet_2,"Typical rust symptoms in little_millet: leaf spots, wilting, discoloration",Fungicide spray - copper_oxychloride as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for little_millet",high,fruit,wet_conditions,32,4658,rabi,widespread,yes,baking_soda,visual_symptoms,insects,medium,Integrated disease management for little_millet
little_millet,disease,little_millet_smut,Pathogen_littlemillet_3,"Typical smut symptoms in little_millet: leaf spots, wilting, discoloration",Fungicide spray - mancozeb as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for little_millet",medium,leaf,high_temperature,43,1791,rabi,widespread,yes,baking_soda,visual_symptoms,contact,medium,Integrated disease management for little_millet
little_millet,pest,little_millet_stem_borer,Pest_littlemillet_stem_borer_1,"Typical stem_borer damage in little_millet: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for little_millet",low,sap,dry_weather,68,4004,year_round,widespread,yes,neem_oil,visual_identification,flight,low,Integrated pest management for little_millet
little_millet,pest,little_millet_aphid,Pest_littlemillet_aphid_2,"Typical aphid damage in little_millet: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for little_millet",high,stem,humid_conditions,16,1654,summer,widespread,yes,pheromone_traps,visual_identification,human_activity,medium,Integrated pest management for little_millet
little_millet,pest,little_millet_thrips,Pest_littlemillet_thrips_3,"Typical thrips damage in little_millet: feeding marks, holes, defoliation",Insecticide spray - acetamiprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for little_millet",high,leaf,dry_weather,64,1039,rabi,widespread,yes,neem_oil,visual_identification,wind_dispersal,medium,Integrated pest management for little_millet
little_millet,pest,little_millet_armyworm,Pest_littlemillet_armyworm_4,"Typical armyworm damage in little_millet: feeding marks, holes, defoliation",Insecticide spray - imidacloprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for little_millet",medium,fruit,dry_weather,73,4300,summer,widespread,yes,bt_spray,visual_identification,human_activity,medium,Integrated pest management for little_millet
kodo_millet,disease,kodo_millet_blast,Pathogen_kodomillet_1,"Typical blast symptoms in kodo_millet: leaf spots, wilting, discoloration",Fungicide spray - mancozeb as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for kodo_millet",high,leaf,poor_drainage,41,1249,kharif,widespread,yes,trichoderma,visual_symptoms,insects,medium,Integrated disease management for kodo_millet
kodo_millet,disease,kodo_millet_rust,Pathogen_kodomillet_2,"Typical rust symptoms in kodo_millet: leaf spots, wilting, discoloration",Fungicide spray - copper_oxychloride as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for kodo_millet",medium,fruit,high_humidity,59,616,rabi,widespread,no,trichoderma,visual_symptoms,insects,low,Integrated disease management for kodo_millet
kodo_millet,disease,kodo_millet_smut,Pathogen_kodomillet_3,"Typical smut symptoms in kodo_millet: leaf spots, wilting, discoloration",Fungicide spray - propiconazole as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for kodo_millet",high,leaf,wet_conditions,37,4629,summer,widespread,no,copper_fungicide,visual_symptoms,water,medium,Integrated disease management for kodo_millet
kodo_millet,pest,kodo_millet_stem_borer,Pest_kodomillet_stem_borer_1,"Typical stem_borer damage in kodo_millet: feeding marks, holes, defoliation",Insecticide spray - acetamiprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for kodo_millet",severe,root,humid_conditions,50,2456,summer,widespread,no,pheromone_traps,visual_identification,flight,medium,Integrated pest management for kodo_millet
kodo_millet,pest,kodo_millet_aphid,Pest_kodomillet_aphid_2,"Typical aphid damage in kodo_millet: feeding marks, holes, defoliation",Insecticide spray - acetamiprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for kodo_millet",high,stem,monsoon,60,1101,rabi,widespread,no,neem_oil,visual_identification,flight,low,Integrated pest management for kodo_millet
kodo_millet,pest,kodo_millet_thrips,Pest_kodomillet_thrips_3,"Typical thrips damage in kodo_millet: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for kodo_millet",low,root,monsoon,50,5967,kharif,widespread,limited,bt_spray,visual_identification,human_activity,low,Integrated pest management for kodo_millet
kodo_millet,pest,kodo_millet_armyworm,Pest_kodomillet_armyworm_4,"Typical armyworm damage in kodo_millet: feeding marks, holes, defoliation",Insecticide spray - imidacloprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for kodo_millet",high,stem,monsoon,53,1851,rabi,widespread,yes,bt_spray,visual_identification,crawling,medium,Integrated pest management for kodo_millet
oats,disease,oats_blast,Pathogen_oats_1,"Typical blast symptoms in oats: leaf spots, wilting, discoloration",Fungicide spray - propiconazole as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for oats",low,leaf,high_temperature,45,4911,kharif,widespread,yes,baking_soda,visual_symptoms,contact,low,Integrated disease management for oats
oats,disease,oats_rust,Pathogen_oats_2,"Typical rust symptoms in oats: leaf spots, wilting, discoloration",Fungicide spray - mancozeb as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for oats",high,root,high_temperature,59,2992,rabi,widespread,limited,neem_oil,visual_symptoms,wind,low,Integrated disease management for oats
oats,disease,oats_smut,Pathogen_oats_3,"Typical smut symptoms in oats: leaf spots, wilting, discoloration",Fungicide spray - mancozeb as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for oats",low,leaf,poor_drainage,26,2601,year_round,widespread,no,trichoderma,visual_symptoms,wind,low,Integrated disease management for oats
oats,pest,oats_stem_borer,Pest_oats_stem_borer_1,"Typical stem_borer damage in oats: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for oats",low,root,monsoon,38,5021,rabi,widespread,yes,sticky_traps,visual_identification,human_activity,low,Integrated pest management for oats
oats,pest,oats_aphid,Pest_oats_aphid_2,"Typical aphid damage in oats: feeding marks, holes, defoliation",Insecticide spray - emamectin_benzoate as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for oats",medium,root,dry_weather,18,3705,summer,widespread,no,sticky_traps,visual_identification,human_activity,low,Integrated pest management for oats
oats,pest,oats_thrips,Pest_oats_thrips_3,"Typical thrips damage in oats: feeding marks, holes, defoliation",Insecticide spray - lambda_cyhalothrin as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for oats",high,root,warm_weather,23,3670,year_round,widespread,yes,pheromone_traps,visual_identification,human_activity,medium,Integrated pest management for oats
oats,pest,oats_armyworm,Pest_oats_armyworm_4,"Typical armyworm damage in oats: feeding marks, holes, defoliation",Insecticide spray - acetamiprid as recommended,"Monitor regularly, use pheromone traps, encourage natural enemies for oats",high,stem,warm_weather,58,5327,kharif,widespread,limited,sticky_traps,visual_identification,wind_dispersal,low,Integrated pest management for oats
buckwheat,disease,buckwheat_blast,Pathogen_buckwheat_1,"Typical blast symptoms in buckwheat: leaf spots, wilting, discoloration",Fungicide spray - carbendazim as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for buckwheat",high,flower,high_temperature,39,4027,rabi,widespread,yes,trichoderma,visual_symptoms,wind,medium,Integrated disease management for buckwheat
buckwheat,disease,buckwheat_rust,Pathogen_buckwheat_2,"Typical rust symptoms in buckwheat: leaf spots, wilting, discoloration",Fungicide spray - mancozeb as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for buckwheat",low,stem,high_temperature,57,3876,kharif,widespread,limited,neem_oil,visual_symptoms,water,medium,Integrated disease management for buckwheat
buckwheat,disease,buckwheat_smut,Pathogen_buckwheat_3,"Typical smut symptoms in buckwheat: leaf spots, wilting, discoloration",Fungicide spray - mancozeb as recommended,"Use resistant varieties, proper sanitation, balanced nutrition for buckwheat",high,leaf,high_humidity,40,893,rabi,widespread,no,neem_oil,visual_symptoms,water,medium,Integrated disease management for buckwheat
